url,title,h1,content_bucket,status_code,indexability,word_count,meta_description_len,clicks,impressions,ctr,position,ref_domains,backlinks,in_live_sitemap,heuristic_action,confidence,priority,reason
https://coincu.com/ftx-ryan-salame-in-negotiations-to-plead-guilty/,Former FTX CEO Ryan Salame Is In Negotiations With US Prosecutors To Plead Guilty: Report,Former FTX CEO Ryan Salame Is In Negotiations With US Prosecutors To Plead Guilty: Report,news,200,Indexable,2029,142,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-says-bahamas-holds-only-296m/,FTX Says Bahamas Regulators Hold Only $296 Million Of Company's Assets,FTX Says Bahamas Regulators Hold Only $296 Million Of Company’s Assets,news,200,Indexable,2150,124,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-seeks-help-ownership-robinhood-shares/,FTX Seeks Help From The Court For Ownership Of $450M Robinhood Shares,FTX Seeks Help From The Court For Ownership Of $450M Robinhood Shares,news,200,Indexable,2075,192,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sees-a-soaring-withdrawal-amount/,FTX Sees A Soaring Withdrawal Amount,FTX Sees A Soaring Withdrawal Amount,news,200,Indexable,2070,119,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sell-4-subsidiaries-including-ledgerx/,FTX Asks Court For Permission To Sell 4 Subsidiaries Including LedgerX,FTX Asks Court For Permission To Sell 4 Subsidiaries Including LedgerX,news,200,Indexable,1980,153,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sells-ledgerx-to-opnx-linked-company/,Shocking! FTX Sells LedgerX To OPNX-Linked Company For $50M,Shocking! FTX Sells LedgerX To OPNX-Linked Company For $50M,news,200,Indexable,2127,128,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sending-assets-ftx-attackers-address/,FTX Continues Sending Assets To FTX Attacker's Address,FTX Continues Sending Assets To FTX Attacker’s Address,news,200,Indexable,2005,220,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-settlement-with-blockfi-launched/,FTX Settlement With BlockFi Reached At $874 Million,FTX Settlement With BlockFi Reached At $874 Million,news,200,Indexable,2111,108,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-settles-irs-tax-claim-customers-reimbursed/,FTX Settles IRS Tax Claim: $24 Billion For Customers To Be Reimbursed,FTX Settles IRS Tax Claim: $24 Billion For Customers To Be Reimbursed,news,200,Indexable,2129,178,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-shareholders-appears-new-names/,FTX Shareholders List Appears Notable New Names,FTX Shareholders List Appears Notable New Names,news,200,Indexable,2188,166,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-shares-in-anthropic-now-approved/,FTX Shares In Anthropic Now Approved By Court For Sale,FTX Shares In Anthropic Now Approved By Court For Sale,news,200,Indexable,2130,96,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-shares-in-anthropic-now-completely/,FTX Shares In Anthropic Now Completely Sold Out As Final $450 Million Sale Completed,FTX Shares In Anthropic Now Completely Sold Out As Final $450 Million Sale Completed,news,200,Indexable,2202,128,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sol-staking-withdrawals-total-28m/,"FTX SOL Staking Withdrawals Total $28M, Eyeing Coinbase & Binance","FTX SOL Staking Withdrawals Total $28M, Eyeing Coinbase & Binance",news,200,Indexable,1993,163,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-solana-auction-prepares/,FTX Solana Auction Prepares To Take Place After $300 Million Sale In March,FTX Solana Auction Prepares To Take Place After $300 Million Sale In March,news,200,Indexable,2118,125,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-spent-40-million-catering-to-food/,"FTX Spent $40 Million Catering To Food, Flights And Hotels In 9 Months","FTX Spent $40 Million Catering To Food, Flights And Hotels In 9 Months",news,200,Indexable,2040,158,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-spent-over-120m-in-legal-fees/,FTX Spent Over $120M In Legal Fees From February To April This Year: Report,FTX Spent Over $120M In Legal Fees From February To April This Year: Report,news,200,Indexable,2083,115,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-staff-expose-alameda-backdoor-scandal/,FTX Staff Expose Alameda Backdoor Scandal Pre-Collapse,FTX Staff Expose Alameda Backdoor Scandal Pre-Collapse,press_release_like,200,Indexable,2304,116,0,0,,,0,0,yes,delete,high,P1,event_pr_signal
https://coincu.com/ftx-stopped-working-us-cpi-announced/,FTX Stopped Working At The Time The US CPI Was Announced Which Infuriated Users,FTX Stopped Working At The Time The US CPI Was Announced Which Infuriated Users,news,200,Indexable,2019,220,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-subsidiaries-attract-117-buyers/,FTX Subsidiaries Attract 117 Interested Buyers,FTX Subsidiaries Attract 117 Interested Buyers,news,200,Indexable,2301,165,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-suddenly-recovered-5b-of-assets/,FTX Suddenly Recovered Over $5 Billion Of Assets,FTX Suddenly Recovered Over $5 Billion Of Assets,news,200,Indexable,2260,134,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sue-sbf-recover-company-shares/,"FTX Sue Against SBF, Singh And Wang To Recover Company Shares - Coincu - Latest Cryptocurrency News and Analysis 1","FTX Sue Against SBF, Singh And Wang To Recover Company Shares",news,200,Indexable,2079,149,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sued-k5-global/,"FTX Has Sued K5 Global, Seeking To Recover Over $700 Million","FTX Has Sued K5 Global, Seeking To Recover Over $700 Million",news,200,Indexable,2303,85,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sues-binance-founder-cz/,FTX Sues Binance Founder CZ For Fraudulent Behavior $1.8B Funding,FTX Sues Binance Founder CZ For Fraudulent Behavior $1.8B Funding,news,200,Indexable,2135,150,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sues-bybit-to-recover-953m/,FTX Sues Bybit In Lawsuit Aiming To Recover $953 Million,FTX Sues Bybit In Lawsuit Aiming To Recover $953 Million,news,200,Indexable,2106,115,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sues-its-bahamian-affiliate/,FTX Sues Its Bahamian Affiliate For Appropriating Assets To Scam Customers,FTX Sues Its Bahamian Affiliate For Appropriating Assets To Scam Customers,news,200,Indexable,2281,166,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sues-layerzero-for-illegal-withdrawal-of-21m/,FTX Sues LayerZero For Illegal Withdrawal Of $21M Before Shutdown,FTX Sues LayerZero For Illegal Withdrawal Of $21M Before Shutdown,news,200,Indexable,2028,174,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sues-sbf-and-former-executives-recover-1b/,FTX Sues SBF And Former Executives To Recover $1 Billion They Embezzled,FTX Sues SBF And Former Executives To Recover $1 Billion They Embezzled,news,200,Indexable,2106,119,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-sues-skybridge-capital-founder/,FTX Sues SkyBridge Capital Founder To Recover $100 Million,FTX Sues SkyBridge Capital Founder To Recover $100 Million,news,200,Indexable,2165,138,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-support-busan-build-digital-exchange/,FTX Support Busan Builds Its Own Digital Exchange,FTX Support Busan Builds Its Own Digital Exchange,news,200,Indexable,1970,114,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-task-force-recover-victim-assets-formed/,FTX Task Force To Recover Victims' Assets Was Formed Immediately After Sam Denied,FTX Task Force To Recover Victims’ Assets Was Formed Immediately After Sam Denied,news,200,Indexable,2134,285,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-terminates-3-key-executives/,FTX Terminates 3 Key Executives Connected To Sam Bankman-Fried,FTX Terminates 3 Key Executives Connected To Sam Bankman-Fried,news,200,Indexable,2195,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-to-pay-its-lawyers-and-advisers/,FTX To Pay Its Lawyers And Advisers A Total Of $103 Million In Q1,FTX To Pay Its Lawyers And Advisers A Total Of $103 Million In Q1,news,200,Indexable,2187,173,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-to-recovery-with-innovative-strategies/,FTX To Recovery With Innovative Strategies For Crypto Asset Management Amid Bankruptcy,FTX To Recovery With Innovative Strategies For Crypto Asset Management Amid Bankruptcy,news,200,Indexable,2105,137,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-to-release-2-06b-in-solana-sol-on-march/,FTX to Release $2.06B in Solana (SOL) on March,FTX to Release $2.06B in Solana (SOL) on March,news,200,Indexable,2202,159,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-total-assets-surpassed-65b-without-bankrupt/,FTX Total Assets Could Have Surpassed $65B Without Bankruptcy,FTX Total Assets Could Have Surpassed $65B Without Bankruptcy,news,200,Indexable,2158,183,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-transfer-sol-custody-with-bitgo-integration/,"FTX Revolutionizes Token Transfer, Simplifying SOL Custody with BitGo Integration, Sept 06","FTX Revolutionizes Token Transfer, Simplifying SOL Custody with BitGo Integration, Sept 06",news,200,Indexable,2132,101,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-tries-to-reclaim-244m-from-embed-deal/,FTX Tries to Reclaim $244M From Overpriced Embed Deal,FTX Tries to Reclaim $244M From Overpriced Embed Deal,news,200,Indexable,2359,209,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-trustee-stakes-121m-in-sol-via-figment/,"FTX Trustee Stakes $121M in SOL via Figment, Alameda Locks $1.23B","FTX Trustee Stakes $121M in SOL via Figment, Alameda Locks $1.23B",news,200,Indexable,2085,58,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-under-investigation-by-sec-and-doj/,FTX Under Investigation By SEC And DOJ,FTX Under Investigation By SEC And DOJ,news,200,Indexable,1972,154,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-unleashes-legal-against-founders-parents/,FTX Unleashes Legal Against SBF's Parents in Multi-Million Dollar Fraud Case,FTX Unleashes Legal Against SBF’s Parents in Multi-Million Dollar Fraud Case,news,200,Indexable,2154,164,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-unveils-final-bid-for-customer-funds/,FTX Unveils Final Bid For Customer Funds In Billion-Dollar Bankruptcy,FTX Unveils Final Bid For Customer Funds In Billion-Dollar Bankruptcy,news,200,Indexable,2060,188,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-us-add-option-trading-its-stock-trading/,FTX US Plans To Add Options Trading To Complement Stock Trading Offering,FTX US Plans To Add Options Trading To Complement Stock Trading Offering,news,200,Indexable,1991,158,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-us-derivatives-adds-former-cftc/,FTX US Derivatives Subsidiary Adds Former CFTC Commissioner To The Board,FTX US Derivatives Subsidiary Adds Former CFTC Commissioner To The Board,news,200,Indexable,2105,169,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-us-donated-70-million/,FTX US Donated $70 Million To US Politicians Weeks Before Filing For Bankruptcy,FTX US Donated $70 Million To US Politicians Weeks Before Filing For Bankruptcy,news,200,Indexable,2147,120,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-us-had-enough-to-repay/,SBF: FTX US Had Enough To Repay All Customers,SBF: FTX US Had Enough To Repay All Customers,news,200,Indexable,2066,236,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-us-insurance-relm/,FTX US Insurance Relm Claims It Works Well,FTX US Insurance Relm Claims It Works Well,news,200,Indexable,2061,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-us-may-be-halted/,FTX US May Be Halted In The Coming Days,FTX US May Be Halted In The Coming Days,news,200,Indexable,2000,146,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-us-securities-violation-investigation/,FTX US Becomes Subject Of Texas Securities Violation Investigation,FTX US Becomes Subject Of Texas Securities Violation Investigation,news,200,Indexable,2092,283,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-users-file-lawsuit-in-bankruptcy/,FTX Users File Lawsuit In Bankruptcy Proceedings Seeking Priority Repayment And Damages,FTX Users File Lawsuit In Bankruptcy Proceedings Seeking Priority Repayment And Damages,news,200,Indexable,1952,152,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-uses-ftt-to-pay-blockfolio/,FTX Uses FTT To Pay $84 Million Blockfolio Acquisition Deal,FTX Uses FTT To Pay $84 Million Blockfolio Acquisition Deal,news,200,Indexable,2156,154,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-using-alamedas-bank-account/,FTX Accused Of Using Alameda's Bank Account To Avoid The Law,FTX Accused Of Using Alameda’s Bank Account To Avoid The Law,news,200,Indexable,2053,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-ventures-acquire-30-stake-skybridge/,FTX Ventures To Acquire 30% Stake In Anthony Scaramucci’s SkyBridge,FTX Ventures To Acquire 30% Stake In Anthony Scaramucci’s SkyBridge,news,200,Indexable,2051,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-ventures-head-amy-wu-resigns/,FTX Ventures Head Amy Wu Resigns,FTX Ventures Head Amy Wu Resigns,news,200,Indexable,1926,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-ventures/,"FTX Ventures Made Investments In Yuga Labs, Circle, And SkyBridge Prior To Liquidity Issues","FTX Ventures Made Investments In Yuga Labs, Circle, And SkyBridge Prior To Liquidity Issues",news,200,Indexable,1945,150,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-wants-to-raise-9-4-billion-to-get-out-of-crisis/,FTX Wants To Raise $9.4 Billion To Get Out Of Crisis,FTX Wants To Raise $9.4 Billion To Get Out Of Crisis,news,200,Indexable,1970,109,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-warns-of-trade-of-fake-debt-coins/,"FTX Warns Of Trade Of Fake ""Debt Coins"" On Exchanges",FTX Warns Of Trade Of Fake “Debt Coins” On Exchanges,news,200,Indexable,2384,226,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-was-investigated-for-months/,FTX Was Investigated For Months Before Its Collapse,FTX Was Investigated For Months Before Its Collapse,news,200,Indexable,1925,175,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-withdrawals/,FTX Withdrawals Appear Being Processed Again,FTX Withdrawals Appear Being Processed Again,news,200,Indexable,1964,129,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftx-wont-undo-automatic-freeze-bahamas/,FTX Bankruptcy Court Won't Undo Automatic Freeze With Bahamas Liquidator - Coincu - Latest Cryptocurrency News and Analysis 1,FTX Bankruptcy Court Won’t Undo Automatic Freeze With Bahamas Liquidator,news,200,Indexable,2146,118,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-46-million-is-frozen/,FTX's $46 Million Is Frozen Apparently In USDT By Tether,FTX’s $46 Million Is Frozen Apparently In USDT By Tether,news,200,Indexable,1936,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-clients-ask-plan-sell-4-subsidiaries/,FTX's Clients Ask For A Good Understanding About The Plan To Sell 4 Subsidiaries,FTX’s Clients Ask For A Good Understanding About The Plan To Sell 4 Subsidiaries,news,200,Indexable,2069,162,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-collapse-bitcoin-cme-futures/,"Since FTX's Collapse, Bitcoin CME Futures Have Attracted Premium For The First Time","Since FTX’s Collapse, Bitcoin CME Futures Have Attracted Premium For The First Time",news,200,Indexable,2093,148,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-head-of-otc-has-left-the-firm/,FTX's Head Of OTC And Institutional Sales Has Left The Firm,FTX’s Head Of OTC And Institutional Sales Has Left The Firm,news,200,Indexable,2007,156,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-ledgerx-attracts-interest-gemini/,"FTX's LedgerX Attracts Interest From Blockchain.com, Gemini","FTX’s LedgerX Attracts Interest From Blockchain.com, Gemini",news,200,Indexable,1968,160,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-legal-counsel-is-dropped-by-sbf/,FTX's Legal Counsel Is Dropped By SBF Due To Conflicts Of Interest,FTX’s Legal Counsel Is Dropped By SBF Due To Conflicts Of Interest,news,200,Indexable,1954,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-proposal-low-ball-bid-disguised-rescue/,"FTX's Proposal Is A ""Low-Ball Bid"" Disguised As A Rescue",FTX’s Proposal Is A “Low-Ball Bid” Disguised As A Rescue,news,200,Indexable,2001,135,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-solana-liquidation-looms-meanwhile-xyz-prepares-for-a-parabolic-5000-rally/,"FTX’s Solana Liquidation Looms—Meanwhile, XYZ Prepares for a Parabolic 5,000% Rally!","FTX’s Solana Liquidation Looms—Meanwhile, XYZ Prepares for a Parabolic 5,000% Rally!",news,200,Indexable,2121,127,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/ftxs-to-liquidate-assets-big-selling-pressure/,Alert: FTX's Approval To Liquidate Assets Will Cause Big Selling Pressure,Alert: FTX’s Approval To Liquidate Assets Will Cause Big Selling Pressure,news,200,Indexable,2173,144,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/fud-1b-gala-tokens-mined-cross-chain-hacked/,"FUD Over $1 Billion GALA Tokens Mined, GALA Games Cross-chain Bridge Hacked","FUD Over $1 Billion GALA Tokens Mined, GALA Games Cross-chain Bridge Hacked",news,200,Indexable,2054,160,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/fud-attack-send-binances-busd-plummeting-45/,FUD Attack Sends Binance's BUSD Market Cap Plummeting 45%,FUD Attack Sends Binance’s BUSD Market Cap Plummeting 45%,news,200,Indexable,2162,143,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/fuel-discord-hack-revealed-warnings-to-users/,Fuel Discord Hack Revealed With Warnings To Users,Fuel Discord Hack Revealed With Warnings To Users,news,200,Indexable,2102,147,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/fuel-labs-raises-80m-for-fastest-mel/,"Fuel Labs Raises $80 Million For Fastest ""Modular Execution Layer""",Fuel Labs Raises $80 Million For Fastest “Modular Execution Layer”,news,200,Indexable,2111,154,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/fukuoka-partners-with-astar-japan-labs/,Fukuoka Partners With Astar Japan Labs To Accelerate Web3 Adoption,Fukuoka Partners With Astar Japan Labs To Accelerate Web3 Adoption,news,200,Indexable,2218,155,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/funko-and-warner-brothers-collectible-nfts/,Funko And Warner Brothers Work Together To Create DC Collectible NFTs,Funko And Warner Brothers Work Together To Create DC Collectible NFTs,news,200,Indexable,2125,154,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/funko-nft-the-most-valuable-nft-collectibles/,Funko NFT: The Most Valuable NFT Collectibles Right Now,Funko NFT: The Most Valuable NFT Collectibles Right Now,news,200,Indexable,3618,112,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/futu-crypto-trading-to-launch-in-hong-kong/,Futu Crypto Trading To Launch In Hong Kong On August 1st,Futu Crypto Trading To Launch In Hong Kong On August 1st,news,200,Indexable,2080,146,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/future-forward-pac-coinbase-commerce-donations/,Future Forward PAC Accepting Coinbase Commerce Donations For Harris,Future Forward PAC Accepting Coinbase Commerce Donations For Harris,news,200,Indexable,2032,192,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/future-with-u-phemex-celebrates-its-6th-anniversary-with-66-user-growth-and-shared-vision-2/,Future with U: Phemex celebrates its 6th anniversary with 66% user growth and shared vision,Future with U: Phemex celebrates its 6th anniversary with 66% user growth and shared vision,news,200,Indexable,2384,142,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/futurecrest-acquisition-250m-ipo-plan/,FutureCrest Acquisition Plans $250M NASDAQ IPO; Eyes Digital Assets,FutureCrest Acquisition Plans $250M NASDAQ IPO; Eyes Digital Assets,news,200,Indexable,2142,113,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/fv-bank-will-enable-deposits-usdc/,FV Bank Will Enable Deposits And Conversion Of USDC For Customers,FV Bank Will Enable Deposits And Conversion Of USDC For Customers,news,200,Indexable,2169,152,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/g-love-lost-5-92-btc-fake-ledger-app-apple-app-store/,G. Love Lost 5.92 BTC After Fake Ledger App Download on Apple App Store,G. Love Lost 5.92 BTC After Fake Ledger App Download on Apple App Store,news,200,Indexable,2716,148,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/g20-called-for-new-global-legislation/,G20 Regulators Have Called For New Global Cryptocurrency Legislation.,G20 Regulators Have Called For New Global Cryptocurrency Legislation.,news,200,Indexable,2077,151,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/g20-comprehensive-crypto-reforms/,G20 Aims To Develop Comprehensive Crypto Reforms To Mitigate Risks,G20 Aims To Develop Comprehensive Crypto Reforms To Mitigate Risks,news,200,Indexable,2105,185,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/g20-members-fsbs-recommendations-on-crypto/,Indian Finance Minister: G20 Members Embrace FSB's Recommendations On Crypto,Indian Finance Minister: G20 Members Embrace FSB’s Recommendations On Crypto,news,200,Indexable,2124,138,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/g20-powers-join-forces/,G20 Powers Join Forces To Shape The Future Of Cryptocurrency Regulation,G20 Powers Join Forces To Shape The Future Of Cryptocurrency Regulation,news,200,Indexable,2091,91,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/g7-north-korea-crypto-theft-summit/,G7 to Address North Korea's $1.5 Billion Crypto Theft at Summit,G7 to Address North Korea’s $1.5 Billion Crypto Theft at Summit,press_release_like,200,Indexable,2258,112,0,0,,,0,0,yes,delete,high,P1,event_pr_signal
