post_id,post_name,url,api_delete_http_status,api_delete_result,api_note,public_status_after_delete,final_verdict
188337,blackrock-fund-withdraws-1-27t-pepe-binance,https://coincu.com/blackrock-fund-withdraws-1-27t-pepe-binance/,200,deleted,,404,removed_public
188245,bitget-hire-300-after-positive-report,https://coincu.com/bitget-hire-300-after-positive-report/,200,deleted,,404,removed_public
188221,uniswap-defi-platforms-complex-expensive,https://coincu.com/uniswap-defi-platforms-complex-expensive/,200,deleted,,404,removed_public
188164,subversive-liquidation-metaverse-etf,https://coincu.com/subversive-liquidation-metaverse-etf/,200,deleted,,404,removed_public
188151,tether-uses-net-profits-purchase-btc,https://coincu.com/tether-uses-net-profits-purchase-btc/,200,deleted,,404,removed_public
188145,uk-treasury-committee-claims-bitcoin-scams,https://coincu.com/uk-treasury-committee-claims-bitcoin-scams/,200,deleted,,404,removed_public
188080,china-takes-decisive-action-against-nft,https://coincu.com/china-takes-decisive-action-against-nft/,200,deleted,,404,removed_public
187943,9-5m-ladys-sent-to-exchanges,https://coincu.com/9-5m-ladys-sent-to-exchanges/,200,deleted,,404,removed_public
187904,justin-sun-criticizes-huobi-founder-brother,https://coincu.com/justin-sun-criticizes-huobi-founder-brother/,200,deleted,,404,removed_public
187891,cetus-to-airdrop-100000-sui,https://coincu.com/cetus-to-airdrop-100000-sui/,200,deleted,,404,removed_public
187746,hot-memecoin-ladys-connected-to-arbitrum,https://coincu.com/hot-memecoin-ladys-connected-to-arbitrum/,200,deleted,,404,removed_public
187650,bitdeer-2023-q1-net-loss,https://coincu.com/bitdeer-2023-q1-net-loss/,200,deleted,,404,removed_public
187591,soluna-secures-14-million-investment,https://coincu.com/soluna-secures-14-million-investment/,200,deleted,,404,removed_public
187594,tether-bitcoin-gold-reserves-reduces-bank,https://coincu.com/tether-bitcoin-gold-reserves-reduces-bank/,200,deleted,,404,removed_public
187553,ribbon-finances-new-protocol-aevo,https://coincu.com/ribbon-finances-new-protocol-aevo/,200,deleted,,404,removed_public
187540,solana-sol-dips-switch-presale-sparklo-sprk,https://coincu.com/solana-sol-dips-switch-presale-sparklo-sprk/,200,deleted,,404,removed_public
187530,bithumb-80-decrease-in-profit-q2023,https://coincu.com/bithumb-80-decrease-in-profit-q2023/,200,deleted,,404,removed_public
187513,bitcoin-whale-has-returned-from-hibernation,https://coincu.com/bitcoin-whale-has-returned-from-hibernation/,200,deleted,,404,removed_public
187480,the-final-conflux-allocation,https://coincu.com/the-final-conflux-allocation/,200,deleted,,404,removed_public
187472,the-top-10-ladys-holders,https://coincu.com/the-top-10-ladys-holders/,200,deleted,,404,removed_public
187460,doj-pledges-to-crack-down-on-crypto,https://coincu.com/doj-pledges-to-crack-down-on-crypto/,200,deleted,,404,removed_public
187291,lookonchain-revealing-losses-meme-coin,https://coincu.com/lookonchain-revealing-losses-meme-coin/,200,deleted,,404,removed_public
187402,pepecoin-trumps-bitcoin-btc-shiba-inu-shib,https://coincu.com/pepecoin-trumps-bitcoin-btc-shiba-inu-shib/,200,deleted,,404,removed_public
187221,jump-trading-price-manipulation-terrausd,https://coincu.com/jump-trading-price-manipulation-terrausd/,200,deleted,,404,removed_public
187182,brics-de-dollarization-bitcoin-growth,https://coincu.com/brics-de-dollarization-bitcoin-growth/,200,deleted,,404,removed_public
187152,bitcoin-ether-correlation-plummets,https://coincu.com/bitcoin-ether-correlation-plummets/,200,deleted,,404,removed_public
187109,okx-wallet-web3-experience-platform,https://coincu.com/okx-wallet-web3-experience-platform/,200,deleted,,404,removed_public
187129,gbtc-investors-sec-redemption-inquiries,https://coincu.com/gbtc-investors-sec-redemption-inquiries/,200,deleted,,404,removed_public
187096,milady-ladys-crypto-com-2-days-elon-musk,https://coincu.com/milady-ladys-crypto-com-2-days-elon-musk/,200,deleted,,404,removed_public
187106,pepe-crypto-market-cap-plummets-below-500m,https://coincu.com/pepe-crypto-market-cap-plummets-below-500m/,200,deleted,,404,removed_public
186993,nft-project-tessera-shut-down,https://coincu.com/nft-project-tessera-shut-down/,200,deleted,,404,removed_public
186937,ladys-3-7m-on-exchanges-warning-beware,https://coincu.com/ladys-3-7m-on-exchanges-warning-beware/,200,deleted,,404,removed_public
186913,arbitrum-daos-new-proposal,https://coincu.com/arbitrum-daos-new-proposal/,200,deleted,,404,removed_public
186850,hut-8-revenue-decreases-13-qoq,https://coincu.com/hut-8-revenue-decreases-13-qoq/,200,deleted,,404,removed_public
186835,justin-sun-joining-memecoin,https://coincu.com/justin-sun-joining-memecoin/,200,deleted,,404,removed_public
186830,crypto-influencer-dumps-token-shocking,https://coincu.com/crypto-influencer-dumps-token-shocking/,200,deleted,,404,removed_public
186803,marathon-increases-revenue,https://coincu.com/marathon-increases-revenue/,200,deleted,,404,removed_public
186806,doge-creator-bet-100k-on-tesla-stock,https://coincu.com/doge-creator-bet-100k-on-tesla-stock/,200,deleted,,200,still_live_or_needs_purge
186732,coinbase-sparks-controversy-with-pepecoin,https://coincu.com/coinbase-sparks-controversy-with-pepecoin/,200,deleted,,200,still_live_or_needs_purge
186629,ai-makes-crypto-mining,https://coincu.com/ai-makes-crypto-mining/,200,deleted,,404,removed_public
186574,mev-bot-earned-34-million,https://coincu.com/mev-bot-earned-34-million/,200,deleted,,404,removed_public
186577,tethers-q1-2023-report-shows-2-44b-excess,https://coincu.com/tethers-q1-2023-report-shows-2-44b-excess/,200,deleted,,404,removed_public
186568,uaes-royal-group-bets-billions-us-stocks,https://coincu.com/uaes-royal-group-bets-billions-us-stocks/,200,deleted,,404,removed_public
186527,ordinals-wallet-airdropped,https://coincu.com/ordinals-wallet-airdropped/,200,deleted,,404,removed_public
186524,crypto-whales-new-chatgpt-driven-meme-coin,https://coincu.com/crypto-whales-new-chatgpt-driven-meme-coin/,200,deleted,,404,removed_public
186427,why-binance-us-offers-higher-bitcoin-price,https://coincu.com/why-binance-us-offers-higher-bitcoin-price/,200,deleted,,404,removed_public
186346,litecoin-transactions-surge-over-450,https://coincu.com/litecoin-transactions-surge-over-450/,200,deleted,,404,removed_public
186300,roblox-faces-meta-and-epic-games-metaverse,https://coincu.com/roblox-faces-meta-and-epic-games-metaverse/,200,deleted,,404,removed_public
186281,former-coinbase-manager-2-years-prison,https://coincu.com/former-coinbase-manager-2-years-prison/,200,deleted,,404,removed_public
186156,memecoin-attracts-trader,https://coincu.com/memecoin-attracts-trader/,200,deleted,,404,removed_public
186102,core-scientific-opposes-compensation,https://coincu.com/core-scientific-opposes-compensation/,200,deleted,,404,removed_public
186062,lido-v2-would-be-live-on-may-15,https://coincu.com/lido-v2-would-be-live-on-may-15/,200,deleted,,404,removed_public
186043,orbit-markets-bitcoin-gold-derivative,https://coincu.com/orbit-markets-bitcoin-gold-derivative/,200,deleted,,404,removed_public
186336,uk-citizen-extradited-crypto-theft,https://coincu.com/uk-citizen-extradited-crypto-theft/,200,deleted,,404,removed_public
185997,bitcoin-transactions-el-salvador-pay-20-fee,https://coincu.com/bitcoin-transactions-el-salvador-pay-20-fee/,200,deleted,,404,removed_public
185707,coinbase-transforming-banking-service,https://coincu.com/coinbase-transforming-banking-service/,200,deleted,,404,removed_public
185705,circle-usdc-circulation-decreased,https://coincu.com/circle-usdc-circulation-decreased/,200,deleted,,404,removed_public
185694,behind-pepe-tokens-success-chinese-investor,https://coincu.com/behind-pepe-tokens-success-chinese-investor/,200,deleted,,404,removed_public
185668,6-of-the-top-10-pepe-holding,https://coincu.com/6-of-the-top-10-pepe-holding/,200,deleted,,404,removed_public
185669,early-join-pepe-and-shib-win-millions,https://coincu.com/early-join-pepe-and-shib-win-millions/,200,deleted,,404,removed_public
185600,pudgy-penguins-partnering-wme,https://coincu.com/pudgy-penguins-partnering-wme/,200,deleted,,404,removed_public
185567,pepecoin-marketcap-1-5b,https://coincu.com/pepecoin-marketcap-1-5b/,200,deleted,,404,removed_public
185546,how-find-invest-in-the-next-big-meme-coin,https://coincu.com/how-find-invest-in-the-next-big-meme-coin/,200,deleted,,404,removed_public
185536,giant-whale-15-6m-worth-of-pepe-to-binance,https://coincu.com/giant-whale-15-6m-worth-of-pepe-to-binance/,200,deleted,,404,removed_public
185528,bitcoin-network-difficulty-drops-by-1-45,https://coincu.com/bitcoin-network-difficulty-drops-by-1-45/,200,deleted,,404,removed_public
185485,terraform-labs-rejects-lawsuit,https://coincu.com/terraform-labs-rejects-lawsuit/,200,deleted,,404,removed_public
185452,coinbase-not-quitting-us-market,https://coincu.com/coinbase-not-quitting-us-market/,200,deleted,,404,removed_public
185411,blocks-cash-app-bitcoin-sales,https://coincu.com/blocks-cash-app-bitcoin-sales/,200,deleted,,404,removed_public
185369,optimism-uses-eas,https://coincu.com/optimism-uses-eas/,200,deleted,,404,removed_public
185181,white-house-taxing-crypto-mining-30,https://coincu.com/white-house-taxing-crypto-mining-30/,200,deleted,,404,removed_public
184988,binance-threatens-justin-sun-over-sui-token,https://coincu.com/binance-threatens-justin-sun-over-sui-token/,200,deleted,,404,removed_public
184887,bit-mining-to-launch-new-dogecoin-litecoin,https://coincu.com/bit-mining-to-launch-new-dogecoin-litecoin/,200,deleted,,404,removed_public
184881,memecoin-pepe-top-100-cyptocurrencies,https://coincu.com/memecoin-pepe-top-100-cyptocurrencies/,200,deleted,,404,removed_public
184946,microstrategys-q1-profit-soars-bitcoin,https://coincu.com/microstrategys-q1-profit-soars-bitcoin/,200,deleted,,404,removed_public
184768,meme-coins-surge-pepe-wojak-and-aidoge,https://coincu.com/meme-coins-surge-pepe-wojak-and-aidoge/,200,deleted,,404,removed_public
184714,elon-musks-revolutionary-twitter,https://coincu.com/elon-musks-revolutionary-twitter/,200,deleted,,200,still_live_or_needs_purge
184583,top-25-whales-on-zksync-era,https://coincu.com/top-25-whales-on-zksync-era/,200,deleted,,404,removed_public
184456,70-of-pancakeswap-favor-of-reducing-stakes,https://coincu.com/70-of-pancakeswap-favor-of-reducing-stakes/,200,deleted,,404,removed_public
184325,doodles-beta-for-the-stoodio,https://coincu.com/doodles-beta-for-the-stoodio/,200,deleted,,404,removed_public
184253,tensor-overtakes-magic-eden-trading-volume,https://coincu.com/tensor-overtakes-magic-eden-trading-volume/,200,deleted,,404,removed_public
184215,meta-loss-3-9b-after-pumping-metaverse,https://coincu.com/meta-loss-3-9b-after-pumping-metaverse/,200,deleted,,404,removed_public
184153,galaxy-partners-with-dws,https://coincu.com/galaxy-partners-with-dws/,200,deleted,,404,removed_public
183834,fancy-crypto-crypto-platform-cloud-mining,https://coincu.com/fancy-crypto-crypto-platform-cloud-mining/,200,deleted,,404,removed_public
183826,standard-chartered-predicts-bitcoin,https://coincu.com/standard-chartered-predicts-bitcoin/,200,deleted,,200,still_live_or_needs_purge
183807,cathie-wood-boost-coinbase-stock,https://coincu.com/cathie-wood-boost-coinbase-stock/,200,deleted,,404,removed_public
183771,daniel-shin-others-tried-luna-ust,https://coincu.com/daniel-shin-others-tried-luna-ust/,200,deleted,,404,removed_public
183750,arbitrum-starts-to-fully-distribute,https://coincu.com/arbitrum-starts-to-fully-distribute/,200,deleted,,404,removed_public
183723,starkware-announced-the-2023-roadmap,https://coincu.com/starkware-announced-the-2023-roadmap/,200,deleted,,404,removed_public
183714,happyminer-offers-cloud-mining-services,https://coincu.com/happyminer-offers-cloud-mining-services/,200,deleted,,404,removed_public
183651,outflow-of-the-digital-asset-fund,https://coincu.com/outflow-of-the-digital-asset-fund/,200,deleted,,404,removed_public
183613,franklin-onchain-us-government-money-fund,https://coincu.com/franklin-onchain-us-government-money-fund/,200,deleted,,404,removed_public
183594,crypto-winter-over-bitcoin-could-reach-100k,https://coincu.com/crypto-winter-over-bitcoin-could-reach-100k/,200,deleted,,404,removed_public
183587,lookonchain-reveals-pepe-trading-secrets,https://coincu.com/lookonchain-reveals-pepe-trading-secrets/,200,deleted,,404,removed_public
183583,binance-announces-new-liquid-staking-token,https://coincu.com/binance-announces-new-liquid-staking-token/,200,deleted,,404,removed_public
183524,xrp-price-skyrockets-promising-profits,https://coincu.com/xrp-price-skyrockets-promising-profits/,200,deleted,,404,removed_public
183413,tether-almost-full-recovery-lost-value,https://coincu.com/tether-almost-full-recovery-lost-value/,200,deleted,,404,removed_public
183335,canadas-crypto-losing-95-million-in-ftx,https://coincu.com/canadas-crypto-losing-95-million-in-ftx/,200,deleted,,404,removed_public
183146,sec-collects-2-8-million-in-fines,https://coincu.com/sec-collects-2-8-million-in-fines/,200,deleted,,404,removed_public
183135,aptos-launches-new-delegated-staking,https://coincu.com/aptos-launches-new-delegated-staking/,200,deleted,,404,removed_public
183082,sui-blockchain-tokenomics-announcement,https://coincu.com/sui-blockchain-tokenomics-announcement/,200,deleted,,404,removed_public
182984,lido-treasury-management-committee-has-99,https://coincu.com/lido-treasury-management-committee-has-99/,200,deleted,,404,removed_public
182915,bitcoin-mining-reaches-all-time-high,https://coincu.com/bitcoin-mining-reaches-all-time-high/,200,deleted,,200,still_live_or_needs_purge
182898,metropolitan-bank-full-out-crypto,https://coincu.com/metropolitan-bank-full-out-crypto/,200,deleted,,404,removed_public
182867,iron-fish-launches-mainnet-after-27-7m,https://coincu.com/iron-fish-launches-mainnet-after-27-7m/,200,deleted,,404,removed_public
182733,safemoon-hacker-returned,https://coincu.com/safemoon-hacker-returned/,200,deleted,,404,removed_public
182725,u-s-judge-opensea-money-laundering-charges,https://coincu.com/u-s-judge-opensea-money-laundering-charges/,200,deleted,,404,removed_public
182710,memeland-fight-other-meme-coins,https://coincu.com/memeland-fight-other-meme-coins/,200,deleted,,404,removed_public
182681,moved-6070-bitcoins-btc-dropped,https://coincu.com/moved-6070-bitcoins-btc-dropped/,200,deleted,,404,removed_public
182646,teslas-q1-2023-bitcoin-holdings-remain-flat,https://coincu.com/teslas-q1-2023-bitcoin-holdings-remain-flat/,200,deleted,,404,removed_public
182613,sui-network-launch-mainnet-on-may-3rd,https://coincu.com/sui-network-launch-mainnet-on-may-3rd/,200,deleted,,404,removed_public
182573,mawson-executed-sell-agreement,https://coincu.com/mawson-executed-sell-agreement/,200,deleted,,404,removed_public
182550,bitcoin-whales-trigger-fomo-with-massive,https://coincu.com/bitcoin-whales-trigger-fomo-with-massive/,200,deleted,,404,removed_public
182524,investor-spends-251-for-5-9t-pepe-tokens,https://coincu.com/investor-spends-251-for-5-9t-pepe-tokens/,200,deleted,,404,removed_public
182481,elon-musk-aidoge-dog-ai-memecoins,https://coincu.com/elon-musk-aidoge-dog-ai-memecoins/,200,deleted,,404,removed_public
182430,sui-network-warns-users,https://coincu.com/sui-network-warns-users/,200,deleted,,404,removed_public
182373,arbitrum-initial-token-release-daos,https://coincu.com/arbitrum-initial-token-release-daos/,200,deleted,,404,removed_public
182361,franklin-whale-deletes-twitter-dumping-bayc,https://coincu.com/franklin-whale-deletes-twitter-dumping-bayc/,200,deleted,,404,removed_public
182334,lido-agrees-arb-encourage-arbitrum,https://coincu.com/lido-agrees-arb-encourage-arbitrum/,200,deleted,,404,removed_public
182245,pancakeswap-proposes-tokenomics-inflation,https://coincu.com/pancakeswap-proposes-tokenomics-inflation/,200,deleted,,404,removed_public
182097,nike-first-nft-airdrop,https://coincu.com/nike-first-nft-airdrop/,200,deleted,,404,removed_public
182023,arbitrum-reaches-5-million-accounts,https://coincu.com/arbitrum-reaches-5-million-accounts/,200,deleted,,404,removed_public
181946,apple-card-high-yield-account-4-15-apy,https://coincu.com/apple-card-high-yield-account-4-15-apy/,200,deleted,,404,removed_public
181924,sec-charges-bittrex-violated-securities-law,https://coincu.com/sec-charges-bittrex-violated-securities-law/,200,deleted,,404,removed_public
181898,kyberswap-elastic-security-vulnerability,https://coincu.com/kyberswap-elastic-security-vulnerability/,200,deleted,,404,removed_public
181902,bitcoin-saw-104-million-inflows-last-week,https://coincu.com/bitcoin-saw-104-million-inflows-last-week/,200,deleted,,404,removed_public
181883,arbdoge-creates-new-wave,https://coincu.com/arbdoge-creates-new-wave/,200,deleted,,404,removed_public
181841,hive-blockchain-282-bitcoins-a-12-8,https://coincu.com/hive-blockchain-282-bitcoins-a-12-8/,200,deleted,,404,removed_public
181777,web3shot-key-players-build-web3-ecosystem,https://coincu.com/web3shot-key-players-build-web3-ecosystem/,200,deleted,,404,removed_public
181621,smartmoney-7-3m-profit-lookonchain-reveals,https://coincu.com/smartmoney-7-3m-profit-lookonchain-reveals/,200,deleted,,404,removed_public
181604,trumps-stunning-1m-profit-from-nfts-sales,https://coincu.com/trumps-stunning-1m-profit-from-nfts-sales/,200,deleted,,200,still_live_or_needs_purge
181581,okb-token-surge-over-20,https://coincu.com/okb-token-surge-over-20/,200,deleted,,404,removed_public
181582,ftx-acquires-102m-worth-of-sui-tokens,https://coincu.com/ftx-acquires-102m-worth-of-sui-tokens/,200,deleted,,404,removed_public
181570,sui-token-received-a-strong-response,https://coincu.com/sui-token-received-a-strong-response/,200,deleted,,404,removed_public
181525,okx-sui-token-sale-for-0-1-on-apr-23,https://coincu.com/okx-sui-token-sale-for-0-1-on-apr-23/,200,deleted,,404,removed_public
181501,bybit-sui-token-presale-on-april-18,https://coincu.com/bybit-sui-token-presale-on-april-18/,200,deleted,,404,removed_public
181488,zksync-recovers-twitter-after-12h-attack,https://coincu.com/zksync-recovers-twitter-after-12h-attack/,200,deleted,,404,removed_public
181465,bitcoin-miner-bitdeers-stock-dives-30,https://coincu.com/bitcoin-miner-bitdeers-stock-dives-30/,200,deleted,,200,still_live_or_needs_purge
181313,meta-called-to-stop-minors-join-metaverse,https://coincu.com/meta-called-to-stop-minors-join-metaverse/,200,deleted,,404,removed_public
