source_url,source_type,source_id,old_link,new_link,old_count_found_in_raw,status
https://coincu.com/hut-8-mined-131-new-bitcoin-in-march/,posts,178865,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/hut-8-mined-131-new-bitcoin-in-march/,posts,178865,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/hut-8-mined-131-new-bitcoin-in-march/,posts,178865,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/bitcoin-miners-revenue-hits-two-year-low/,posts,146652,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/bitcoin-miners-revenue-hits-two-year-low/,posts,146652,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/bitcoin-miners-revenue-hits-two-year-low/,posts,146652,https://coincu.com/c/bitcoin,https://coincu.com/bitcoin/,0,no_match_in_raw
https://coincu.com/ordinals-minting-raking-in-6200-btc-in-fees/,posts,248245,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/ordinals-minting-raking-in-6200-btc-in-fees/,posts,248245,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/ordinals-minting-raking-in-6200-btc-in-fees/,posts,248245,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/how-defi-protocols-are-hacked/,posts,132074,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/how-defi-protocols-are-hacked/,posts,132074,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/how-defi-protocols-are-hacked/,posts,132074,https://coincu.com/c/defi,https://coincu.com/defi/,0,no_match_in_raw
https://coincu.com/axie-infinity-defeated-fake-job-offer/,posts,106459,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/axie-infinity-defeated-fake-job-offer/,posts,106459,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/axie-infinity-defeated-fake-job-offer/,posts,106459,https://coincu.com/c/scam-alert,https://coincu.com/scam-alert/,0,no_match_in_raw
https://coincu.com/canto-network-new-future-for-defi/,posts,194987,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/canto-network-new-future-for-defi/,posts,194987,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/canto-network-new-future-for-defi/,posts,194987,https://coincu.com/c/other-reviews,https://coincu.com/other-reviews/,0,no_match_in_raw
https://coincu.com/bitcoin-ordinals-is-taking-nfts-new-heights/,posts,186244,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/bitcoin-ordinals-is-taking-nfts-new-heights/,posts,186244,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/bitcoin-ordinals-is-taking-nfts-new-heights/,posts,186244,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/yuga-labs-generated-over-16-5m/,posts,171910,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/yuga-labs-generated-over-16-5m/,posts,171910,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/yuga-labs-generated-over-16-5m/,posts,171910,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-awakens-after-11-years/,posts,205214,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-awakens-after-11-years/,posts,205214,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-awakens-after-11-years/,posts,205214,https://coincu.com/c/bitcoin,https://coincu.com/bitcoin/,0,no_match_in_raw
https://coincu.com/synonym-launches-bitkit-wallet/,posts,138108,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/synonym-launches-bitkit-wallet/,posts,138108,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/synonym-launches-bitkit-wallet/,posts,138108,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/fbi-seeks-ransomware-attackers-bitcoin/,posts,123118,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/fbi-seeks-ransomware-attackers-bitcoin/,posts,123118,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/fbi-seeks-ransomware-attackers-bitcoin/,posts,123118,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-make-3-billion-in-3-days/,posts,111808,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-make-3-billion-in-3-days/,posts,111808,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-make-3-billion-in-3-days/,posts,111808,https://coincu.com/c/uncategorized,https://coincu.com/uncategorized/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-cracking-competition/,posts,162930,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-cracking-competition/,posts,162930,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/bitcoin-wallet-cracking-competition/,posts,162930,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/dormant-bitcoin-wallet-awakens-after-10-7-years/,posts,282178,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/dormant-bitcoin-wallet-awakens-after-10-7-years/,posts,282178,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/dormant-bitcoin-wallet-awakens-after-10-7-years/,posts,282178,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/high-court-freezes-craig-wright-assets-fees/,posts,267251,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/high-court-freezes-craig-wright-assets-fees/,posts,267251,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/high-court-freezes-craig-wright-assets-fees/,posts,267251,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/crypto-hacking-and-fraud-cases-cost-343-million/,posts,233518,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/crypto-hacking-and-fraud-cases-cost-343-million/,posts,233518,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/crypto-hacking-and-fraud-cases-cost-343-million/,posts,233518,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/weekly-top-crypto-news-march-27-april-2/,posts,177961,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/weekly-top-crypto-news-march-27-april-2/,posts,177961,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/weekly-top-crypto-news-march-27-april-2/,posts,177961,https://coincu.com/c/uncategorized,https://coincu.com/uncategorized/,0,no_match_in_raw
https://coincu.com/bingx-wallet-hack-update/,posts,286273,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/bingx-wallet-hack-update/,posts,286273,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/bingx-wallet-hack-update/,posts,286273,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/katana-dex-launch-a-new-liquidity-mining/,posts,157018,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/katana-dex-launch-a-new-liquidity-mining/,posts,157018,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/katana-dex-launch-a-new-liquidity-mining/,posts,157018,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/pixels-review-open-world-farm-nft-game-on-ronin/,posts,263220,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/pixels-review-open-world-farm-nft-game-on-ronin/,posts,263220,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/pixels-review-open-world-farm-nft-game-on-ronin/,posts,263220,https://coincu.com/c/gamefi-reviews,https://coincu.com/gamefi-reviews/,0,no_match_in_raw
https://coincu.com/radiant-capital-50m-hack-blamed-on-dprk-posing/,posts,296070,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/radiant-capital-50m-hack-blamed-on-dprk-posing/,posts,296070,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/radiant-capital-50m-hack-blamed-on-dprk-posing/,posts,296070,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/binance-and-mastercard-launch-bitcoin-card/,posts,114752,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/binance-and-mastercard-launch-bitcoin-card/,posts,114752,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
