source_url,source_type,source_id,old_link,new_link,old_count_found_in_raw,status
https://coincu.com/dark-side-of-crypto-promotion-influencers/,posts,178798,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/dark-side-of-crypto-promotion-influencers/,posts,178798,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/dark-side-of-crypto-promotion-influencers/,posts,178798,https://coincu.com/c/scam-alert,https://coincu.com/scam-alert/,0,no_match_in_raw
https://coincu.com/cz-rationalizes-bnb-in-binance-safu-funds/,posts,146099,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/cz-rationalizes-bnb-in-binance-safu-funds/,posts,146099,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/cz-rationalizes-bnb-in-binance-safu-funds/,posts,146099,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/cz-predicts-dex-surpass-cex-next-10-years/,posts,107572,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/cz-predicts-dex-surpass-cex-next-10-years/,posts,107572,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/cz-predicts-dex-surpass-cex-next-10-years/,posts,107572,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/cz-binance-is-massively-investing-in-defi/,posts,136271,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/cz-binance-is-massively-investing-in-defi/,posts,136271,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/cz-binance-is-massively-investing-in-defi/,posts,136271,https://coincu.com/c/blockchain,https://coincu.com/blockchain/,0,no_match_in_raw
https://coincu.com/cz-denies-claims-losing-90-users-after-kyc/,posts,113933,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/cz-denies-claims-losing-90-users-after-kyc/,posts,113933,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/cz-denies-claims-losing-90-users-after-kyc/,posts,113933,https://coincu.com/c/blockchain,https://coincu.com/blockchain/,0,no_match_in_raw
https://coincu.com/kevin-olearys-twitter-hacked-scam-crypto/,posts,156791,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/kevin-olearys-twitter-hacked-scam-crypto/,posts,156791,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/kevin-olearys-twitter-hacked-scam-crypto/,posts,156791,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/metamask-launches-buy-crypto-feature-dapp/,posts,180089,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/metamask-launches-buy-crypto-feature-dapp/,posts,180089,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/metamask-launches-buy-crypto-feature-dapp/,posts,180089,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/consensys-will-gather-ip-metamask-wallet/,posts,145689,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
https://coincu.com/consensys-will-gather-ip-metamask-wallet/,posts,145689,https://coincu.com/c/pr/press-release/,https://coincu.com/pr/press-release/,0,no_match_in_raw
https://coincu.com/consensys-will-gather-ip-metamask-wallet/,posts,145689,https://coincu.com/c/news,https://coincu.com/news/,0,no_match_in_raw
https://coincu.com/metamasks-crypto-purchases-nigerian-users/,posts,175419,https://coincu.com/c/casino-reviews/,https://coincu.com/casino-reviews/,0,no_match_in_raw
